Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
35,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:13.000,2023-01-30 10:00:14.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
35,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:17.000,2023-01-30 10:00:18.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
35,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:21.000,2023-01-30 10:00:22.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
35,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:25.000,2023-01-30 10:00:26.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
35,END,,2023-01-30 10:00:26.000,2023-01-30 10:00:26.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
56,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
56,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
13,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 5,5,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
13,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000004,2023-01-30 10:00:00.000,2023-01-30 10:00:01.000,Variant 5,5,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,DATA ANALYST:  CHECK QUALITY REPORT,Default Resource-000006,2023-01-30 10:00:04.000,2023-01-30 10:00:05.000,Variant 5,5,sid-796B5DD2-424D-41BA-ADAF-40E73942906F,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:08.000,2023-01-30 10:00:09.000,Variant 5,5,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:12.000,2023-01-30 10:00:13.000,Variant 5,5,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 5,5,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 5,5,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:25.000,2023-01-30 10:00:26.000,Variant 5,5,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 5,5,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
13,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 5,5,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
78,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
78,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000005,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
78,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
34,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
34,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
55,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 7,7,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
55,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000005,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 7,7,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,DATA ANALYST:  CHECK QUALITY REPORT,Default Resource-000007,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 7,7,sid-796B5DD2-424D-41BA-ADAF-40E73942906F,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000008,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 7,7,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000009,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 7,7,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CHOOSE BEST PPE DETECTOR,Default Resource-000010,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 7,7,sid-528E5287-7D2A-4695-94BE-DB4C058E8864,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000001,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 7,7,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CHOOSE BEST PPE DETECTOR,Default Resource-000002,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 7,7,sid-528E5287-7D2A-4695-94BE-DB4C058E8864,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000001,2023-01-30 10:00:29.000,2023-01-30 10:00:30.000,Variant 7,7,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  CHOOSE BEST PPE DETECTOR,Default Resource-000006,2023-01-30 10:00:30.000,2023-01-30 10:00:31.000,Variant 7,7,sid-528E5287-7D2A-4695-94BE-DB4C058E8864,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER:  EVALUATE TESTING REPORT,Default Resource-000007,2023-01-30 10:00:31.000,2023-01-30 10:00:32.000,Variant 7,7,sid-F206F529-CBBF-4C7E-8514-72354CF9A3A6,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:32.000,2023-01-30 10:00:33.000,Variant 7,7,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:33.000,2023-01-30 10:00:34.000,Variant 7,7,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:34.000,2023-01-30 10:00:35.000,Variant 7,7,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:35.000,2023-01-30 10:00:36.000,Variant 7,7,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:36.000,2023-01-30 10:00:37.000,Variant 7,7,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:37.000,2023-01-30 10:00:38.000,Variant 7,7,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
55,END,,2023-01-30 10:00:38.000,2023-01-30 10:00:38.000,Variant 7,7,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
98,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
98,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
12,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
12,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
77,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
77,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000004,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
77,END,,2023-01-30 10:00:28.000,2023-01-30 10:00:28.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
32,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
32,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
53,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
53,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000003,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
53,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
95,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 3,3,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
95,QUALITY ENGINEER:  CHECK CLASSIFIER PERFORMANCE,Default Resource-000002,2023-01-30 10:00:04.000,2023-01-30 10:00:05.000,Variant 3,3,sid-D6156601-E774-421A-BCA3-FA97D05DAA93,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:08.000,2023-01-30 10:00:09.000,Variant 3,3,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:12.000,2023-01-30 10:00:13.000,Variant 3,3,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 3,3,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 3,3,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000007,2023-01-30 10:00:24.000,2023-01-30 10:00:25.000,Variant 3,3,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000008,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 3,3,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
95,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 3,3,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
96,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
96,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
31,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 4,4,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
31,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000001,2023-01-30 10:00:01.000,2023-01-30 10:00:02.000,Variant 4,4,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:05.000,2023-01-30 10:00:06.000,Variant 4,4,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:09.000,2023-01-30 10:00:10.000,Variant 4,4,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:13.000,2023-01-30 10:00:14.000,Variant 4,4,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
31,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:17.000,2023-01-30 10:00:18.000,Variant 4,4,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
